barrier_id,internal_name,watercourse_name,road_name,structure_type,structure_owner,private_owner_details,structure_list_status,assessment_type_completed,reason_for_exclusion,method_of_exclusion,partial_passability,partial_passability_notes,upstream_habitat_quality,constructability,estimated_cost_$,priority,type_of_rehabilitation,rehabilitated_by,rehabilitated_date,estimated_rehabilitation_cost_$,actual_project_cost_$,next_steps,timeline_for_next_steps,lead_for_next_steps,others_involved_in_next_steps,reason,notes,supporting_links,aggregated_crossings_id,modelled_crossing_id,crossing_source,crossing_feature_type,pscis_status,crossing_type_code,crossing_subtype_code,barrier_status,pscis_road_name,pscis_stream_name,pscis_assessment_comment,pscis_assessment_date,transport_line_structured_name_1,rail_track_name,dam_name,dam_height,dam_owner,dam_use,dam_operating_status,utm_zone,utm_easting,utm_northing,blue_line_key,downstream_route_measure,wscode,localcode,watershed_group_code,gnis_stream_name,barriers_anthropogenic_dnstr,barriers_anthropogenic_dnstr_count,barriers_anthropogenic_habitat_wcrp_upstr,barriers_anthropogenic_habitat_wcrp_upstr_count,barriers_ch_cm_co_pk_sk_dnstr,barriers_st_dnstr,barriers_wct_dnstr,ch_spawning_km,ch_rearing_km,ch_spawning_belowupstrbarriers_km,ch_rearing_belowupstrbarriers_km,cm_spawning_km,cm_spawning_belowupstrbarriers_km,co_spawning_km,co_rearing_km,co_rearing_ha,co_spawning_belowupstrbarriers_km,co_rearing_belowupstrbarriers_km,co_rearing_belowupstrbarriers_ha,pk_spawning_km,pk_spawning_belowupstrbarriers_km,sk_spawning_km,sk_rearing_km,sk_rearing_ha,sk_spawning_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_ha,st_spawning_km,st_rearing_km,st_spawning_belowupstrbarriers_km,st_rearing_belowupstrbarriers_km,wct_spawning_km,wct_rearing_km,wct_spawning_belowupstrbarriers_km,wct_rearing_belowupstrbarriers_km,all_spawning_km,all_spawning_belowupstrbarriers_km,all_rearing_km,all_rearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,set_id,total_hab_gain_set,num_barriers_set,avg_gain_per_barrier,dnstr_set_ids,rank_avg_gain_per_barrier,rank_avg_gain_tiered,rank_total_upstr_hab,rank_combined,tier_combined,include_in_hac,label_in_hac
1011304083,,Trib to Coldwater River,KVR,None,,,Excluded structure,Barrier assessment,No structure and key upstream habitat,Field assessment,,,,,,,,,,,,,,,,"No structure, no stream",Dry gully near former KVR line. Stream does not exist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no
197012,,Midday Creek,spur off Patchett Road,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,,,,,,,,,,,,,,,,,OBS bridge,Newer bridge over Midday Creek access to reserve properties,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3200]&searchKeyType=searchAll&sortColumn=title,197012,11301912,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OBS,BRIDGE,PASSABLE,spur off Patchett Road,Midday Creek,Newer bridge over Midday Creek access to reserve properties,2017-10-06,,,,,,,,10,647598,5538134,356341782,1317,100.190442.244975.337574.284252,100.190442.244975.337574.284252,LNIC,Midday Creek,197013,1,,,,,,0,0,0,0,0,0,1.207175272,1.21,0,1.21,1.21,0,0,0,0,0,0,0,0,0,0,1.207175272,0,1.21,0,0,0,0,1.21,1.21,1.21,1.21,1.21,1.21,,,,,,,,,,,no,no
197014,,Midday Creek,Patchett Road,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,Upstream of inaccessible wetland,Crossing scores as barrier but contains low quality rearing habitat suitable for Rainbow Trout only. No spawning or overwintering habitat. Fish population abundant due to stocking in Lily Lake upstream.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=200146,197014,11300916,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,BARRIER,Patchett Rd,Midday Creek 120-246600-33700-28800,"Previously assessed on 2017/10/06. Two pipes + overflow. Water at pool outlet rises 40cm at highflows. Rearing habitat is good, OSV/SWD/LWD/ISV. Habitat value diminished by embedded bed material. D=15cm, visible input of fine sediments by presence of stressed dark mosses. Spawning habitat - low due to 30% of fines, gravelly beds in patches. Overwintering habitat - non-observed, fish population abundant due to RB stocking in Lily lake upstream.",2023-06-28,Patchett Rd,,,,,,,10,644595,5541117,356341782,7345,100.190442.244975.337574.284252,100.190442.244975.337574.284252.347953,LNIC,Midday Creek,198881;198882;d0fe7d87-bba1-4edb-b132-01bdeccd7277;197013,4,,,2.25417E+13,2.25417E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197032,24713771,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OBS,BRIDGE,PASSABLE,Spius Creek FSR,Trib to to Spius Creek,Not mapped or id number provided,2017-10-26,,,,,,,,10,627830,5532787,356334542,80,100.190442.244975.232973.774695,100.190442.244975.232973.774695,LNIC,,,0,,,,,,0,0,0,0,0,0,0.062058995,0.06,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0.915194412,0,0.92,0,0,0,0,0.06,0.06,0.98,0.98,0.98,0.98,,,,,,,,,,,no,no
197036,,Midday Creek,Lily Lake Road,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,Upstream of inaccessible wetland. ,Crossing scores as barrier but contains rearing habitat suitable for Rainbow Trout only. Overwintering habitat in outlet pool only. Rainbow Trout present upstream and downstream of crossing.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=200147,197036,11301822,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,ROUND,BARRIER,Lily Lake Road,Midday Creek 120-246600-33700-28800,Previously assessed on 2018/10/18. Overall good rearing habitat for RB. No spawning habitat observed. Overwintering habitat only in outlet pool. Approximately 20 juvenile RB observed upstream and downstream of CV.,2023-06-29,,,,,,,,10,646307,5542821,356341782,10138,100.190442.244975.337574.284252,100.190442.244975.337574.284252.518268,LNIC,Midday Creek,197014;198881;198882;d0fe7d87-bba1-4edb-b132-01bdeccd7277;197013,5,,,2.25417E+13,2.25417E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197037,11300130,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,OBS,BRIDGE,PASSABLE,Coldwater Road,Voght Creek,Major bridge.  KVR downstream passable,2017-10-26,Kingsvale No 1 Bridge,,,,,,,10,649859,5530364,356345496,317,100.190442.244975.337574.397497,100.190442.244975.337574.397497,LNIC,Voght Creek,,0,,,,,,0,0,0,0,0,0,0.28359392,0.28,0,0.28,0.28,0,0.28359392,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.28,0.28,0.28,0.28,0.28,,,,,,,,,,,no,no
197039,,Kwinshatin Creek,Coldwater Road,Stream crossing - CBS,,,Excluded structure,Habitat confirmation,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,"No suitable spawning habitat for salmon, excellent rearing habitat but too steep to access from Coldwater River.",Opportunistic Rainbow Trout spawning habitat present and 70 mm-200 mm Rainbow Trout common in stream. Possible RB/CT hybrid also present. Culvert is curved in middle and undersized.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198909,197039,11300400,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,BARRIER,Coldwater Rd,Kwinshatin C. 120-24600-33700-18300,"Fish habitat confirmation done in year 2021/08/11. The culvert is bowed 1/3 way from upstream side, after 14m from outlet bends upwards. Culvert curves at bow. Rearing habitat - good, diverse cover composed of overstream vegitation, deep pools, small woody debris, bolders and undercut banks. Spawning habitat - only two suitable gravel pockets observed ~1 sq.m each and 20% of fines (opportunistic use for RB). No overwintering habitat observed. Walked stream ~60m upstream. No suitable habitat for salmon - stream is too steep.",2023-06-24,Coldwater Rd,,,,,,,10,653352,5544448,356348664,503,100.190442.244975.337574.178289,100.190442.244975.337574.178289,LNIC,Kwinshatin Creek,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.181578144,0,2.18,0,0,0,0,0,0,2.18,2.18,2.18,2.18,,,,,,,,,,,no,no
197040,,Kwinshatin Creek,spur off 500th ave,Stream crossing - Ford,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,,ford crossing within Coldwater IR,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3200]&searchKeyType=searchAll&sortColumn=title,197040,,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,PASSABLE,spur off 500th ave,Kwinshatin Creek,ford crossing within Coldwater IR,2017-11-10,,,,,,,,10,653478,5544296,356348664,707,100.190442.244975.337574.178289,100.190442.244975.337574.178289,LNIC,Kwinshatin Creek,197039,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.977578144,0,1.98,0,0,0,0,0,0,1.98,1.98,1.98,1.98,,,,,,,,,,,no,no
197042,Godey Creek at Sunnyview Street,Godey Creek,Sunnyview Street,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,,,,,,,,,,,,,,,,,,"No habitat upstream of Pooley Ave for anadromous fish. Poor flows, sections of undefined channel, seasonal. ",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3200]&searchKeyType=searchAll&sortColumn=title,197042,11300021,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,PASSABLE,Sunnyview Street,Godey Creek,stream channelized flows through private propoerty. Stream channel frozen at time of survey,2017-11-10,Sunnyview St,,,,,,,10,659606,5551806,356336173,717,100.190442.244975.337574.043311,100.190442.244975.337574.043311.006132,LNIC,Godey Creek,197041,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197043,Godey Creek at Coldwater Road,Godey Creek,Coldwater Road,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,,"No habitat upstream of Pooley Ave for anadromous fish. Poor flows, sections of undefined channel, seasonal. ",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3200]&searchKeyType=searchAll&sortColumn=title,197043,11300440,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,BARRIER,Coldwater Road,Godey Creek,stream flow noted. Note irrigation hose running through culvert.  Flows through IR nd private land downstream,2017-11-10,Coldwater Rd,,,,,,,10,659897,5551771,356336173,1018,100.190442.244975.337574.043311,100.190442.244975.337574.043311.006132,LNIC,Godey Creek,197041,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197044,Godey Creek at Sterling Road,Godey Creek,Sterling Road,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,,,,,,,,,,,,,,,,,,"No habitat upstream of Pooley Ave for anadromous fish. Poor flows, sections of undefined channel, seasonal. ",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS3200]&searchKeyType=searchAll&sortColumn=title,197044,11300554,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,BARRIER,,Godey Creek,Flows through IR and thick low gradient area shrouded in willow and red osier.  Low fish habitat value.  Irrigation hose noted through culvert.,2017-11-10,Sterling Rd,,,,,,,10,660038,5551489,356336173,1339,100.190442.244975.337574.043311,100.190442.244975.337574.043311.006132,LNIC,Godey Creek,197043;197041,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197681,Chataway @ Skuhun-Pimanus FSR,Chataway Creek,Skuhun-Pimanus FSR,Stream crossing - CBS,,,Assessed structure that remains data deficient,Barrier assessment,,,,,Low,,,,,,,,,Non-actionable,,,,Some rearing habitat values upstream but intermittent stream with low priority from a watershed context.,,,197681,11304582,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,OVAL,BARRIER,Chataway FSR,Chataway C. 120-246600-11500-58990,"Stream is dewatered. - 1.5m from culvert inlet 0.5m high x 1m long cascade will create access problems when watered. Weir notch is 1m above concrete base. Lip of concrete base is 0.75m above stream bed. Lower base of trapezoid = 2.3m, length = 1.3m, longer trapezoid base = 4.8m. Stream is dewatered downstream of weir to confluence with tributary 58900-2570 downstream (550m). Spawning habitat - none. Overwintering habitat - none. Rearing habitat - fair - stream is stablized by boulders but negatively affected by low flows/dewatering. No suitable spawning habitat for anadromous fish was observed upstream of the confluence with Skuhun C. and the stream supports only a resident rainbow trout.",2024-09-16,Skuhun FSR,,,,,,,10,647668,5577400,356334818,3698,100.190442.244975.114234.594600,100.190442.244975.114234.594600.260721,LNIC,Chataway Creek,1200000001,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197692,Manning Creek @ Manning FSR,Manning Creek,Manning Creek FSR,Stream crossing - CBS,FLNRO,,Assessed structure that remains data deficient,Barrier assessment,,,,,High,Easy,150000,,,,,,,In-depth habitat investigation (data deficient structures only),,CWF,LNIB,Good steelhead habitat in reach 1 downstream. Upstream of Manning FSR may be too steep for steelhead rearing. Fires in headwaters may affect habitat quality over medium term. ,Steep channel upstream of crossing. ,,197692,11305296,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,ROUND,BARRIER,Manning FSR,Manning C. 120-246600-14200,"Overwintering habitat - none - pools are too small. Rearing habitat - good in step pool morphology provided by boulders, to lesser extent woody debries. Spawning habitat - none - lack of gravels. 2021 forest fire affected stream morphology by reduced crown closure which is slowly being overtaken by shrub growth. Destabilized flow regimes due to lack of live trees and cover on slopes. This is indicated by debries piles, increased bank erosion and sedimentation of channel bed. Confirmed by before and after visual observations from personnel being present on site at both times. Stoneflies still present in stream.",2024-09-18,Manning Creek FSR,,,,,,,10,633208,5570004,356276425,1344,100.190442.244975.141791,100.190442.244975.141791,LNIC,Manning Creek,197693,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197693,Manning Creek @ Private,Manning Creek,Unnamed,Stream crossing - CBS,Private,,Assessed structure that remains data deficient,Barrier assessment,,,,,High,,,,,,,,,In-depth habitat investigation (data deficient structures only),,,,Good steelhead habitat in reach downstream of crossing. Fires in headwaters may affect habitat quality over medium term. ,,,197693,11303684,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,BARRIER,unknown,Manning C.120-24600-14200,"Stream is severly damaged by 2021 flood; stone lines in step pools demolished, boulders scattered throughout, banks eroded, piles of large woody debries. No overwintering or spawning habitat between pipes, stream bed mostly boulders and 8% slopes, pools are too shallow. Rearing habitat - good - cover mostly boulders, shallow pools and large woody debris clumps; juvenille fish very abundant upstream and downstream of culvert.",2024-09-24,private driveway,,,,,,,10,633401,5570258,356276425,1019,100.190442.244975.141791,100.190442.244975.141791,LNIC,Manning Creek,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197694,,Prospect Creek,Prospect Creek FSR,Stream crossing - CBS,,,Excluded structure,Habitat confirmation,No key upstream habitat,Local knowledge,,,,,,,,,,,,,,,,Impassable falls downstream,"Not accessible to anadromous salmonids; however, high-quality habitat may be worth pursuing r for non-focal species.",http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198962,197694,24713788,PSCIS,"ROAD, RESOURCE/OTHER",HABITAT CONFIRMATION,CBS,ROUND,BARRIER,Prospect FSR,Prospect Creek,,2021-08-11,,,,,,,,10,624366,5551061,356351031,20297,100.190442.244975.232973.376410,100.190442.244975.232973.376410.697871,LNIC,Prospect Creek,,0,,,2.26342E+13,2.26342E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197695,,Prospect Creek,Prospect Creek FSR,Stream crossing - CBS,FLNRO,Stuwix Resources Ltd,Excluded structure,Barrier assessment,No key upstream habitat,Local knowledge,,,,,,,,,,,,,,,,Impassable falls downstream,"Not accessible to anadromous salmonids; however, high-quality habitat may be worth pursuing r for non-focal species.",http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198961,197695,24713781,PSCIS,"ROAD, RESOURCE/OTHER",HABITAT CONFIRMATION,CBS,ROUND,BARRIER,Prospect FSR,Prospect Creek,"signs of instability characterized by aggrading mid-channel bars immediately upstream of the crossing, adjacent to the cut block along the right bank.",2021-09-29,,,,,,,,10,624338,5552649,356351031,22014,100.190442.244975.232973.376410,100.190442.244975.232973.376410.812594,LNIC,Prospect Creek,197694,1,,,2.26342E+13,2.26342E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197696,,Prospect Creek,Prospect Creek FSR,Stream crossing - CBS,FLNRO,Stuwix Resources Ltd.,Excluded structure,Barrier assessment,No key upstream habitat,Local knowledge,,,,,,,,,,,,,,,,Impassable falls downstream,GPS coordinates incorrect,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198596,197696,11305711,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,ROUND,BARRIER,Prospect Creek FSR,Prospect Creek,"Rearing habitat – relatively volatile stream – parallel large woody debris, sediment wedges, no complexity in channel, pools shallow, lacking boulder cover. Spawning habitat – only small patches of gravel along channel fringes. Overwintering habitat – none observed. Banks trampled and eroded by cattle.",2020-09-27,,,,,,,,10,623965,5553132,356351031,22662,100.190442.244975.232973.376410,100.190442.244975.232973.376410.839345,LNIC,Prospect Creek,197695;197694,2,,,2.26342E+13,2.26342E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
197880,,Stumbles Creek,Private,Stream crossing - CBS,,,Excluded structure,Detailed habitat investigation,Passable,Field assessment,,,,,,,,,,,,,,,,,Passable to adult fish at all flows and to all juvenile Coho at low flows; 87.5% of juvenile Coho at higher flows.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=200140,197880,11301738,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,ROUND,BARRIER,unnamed,Stumbles C. 120-246600-28500,"Complete CV assessment done in year 2021/11/03. Calculated water velocity at low flows to determine if the culvert is passable to juvenile fish. Coho and lamprey captured above the culvert, passable to fish at low flows. Water velocity calculated at 0.23m/sec.",2023-06-23,,,,,,,,10,649978,5557053,356276550,791,100.190442.244975.285560,100.190442.244975.285560.032816,LNIC,Stumbles Creek,,0,1011304112;1011304287;197882;197884;203637;203639;203641;203642,8,,,,0,0,0,0,0,0,0,3.12,0,0,1,0,0,0,0,0,0,0,0,0,0,5.483910531,0,1,0,0,0,0,0,0,5.5,1.01,5.5,1.01,,,,,,,,,,,no,no
197881,,Stumbles Creek,unnamed,Stream crossing - CBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,High,,,,,,,,,,,,,,,http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS4220]&searchKeyType=searchAll&sortColumn=title,197881,,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,ROUND,PASSABLE,unnamed,Stumbles Creek,,2021-11-03,,,,,,,,10,650190,5556940,356276550,1076,100.190442.244975.285560,100.190442.244975.285560.032816,LNIC,Stumbles Creek,197880,1,1011304112;1011304287;197882;197884;203637;203639;203641;203642,8,,,,0,0,0,0,0,0,0,2.84,0,0,2.84,0,0,0,0,0,0,0,0,0,0,5.198910531,0,0.72,0,0,0,0,0,0,5.21,5.21,5.21,5.21,,,,,,,,,,,no,no
197883,,Stumbles Creek,Private,Stream crossing - CBS,,,Excluded structure,Other,Passable,Field assessment,,,,,,,,,,,,,,,,passable to most fish at most flows,Passable to adult fish at all flows and to all juvenile Coho at low flows; 87.5% of juvenile Coho at higher flows.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=200142,197883,11301743,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,PASSABLE,unnamed,Stumbles C. 120-24600-28500,"Complete CV assessment done in year 2021/11/03. Calculated water velocity at low flows to determine if the culvert is passable to juvenile fish. Coho was captured above the culvert, passable to fish at low flows. Water velocity calculated at 0.22 m/s.",2023-06-23,private driveway,,,,,,,10,650894,5557408,356276550,2052,100.190442.244975.285560,100.190442.244975.285560.032816,LNIC,Stumbles Creek,197882;197880,2,1011304112;1011304287;197884;203637;203639;203641;203642,7,,,,0,0,0,0,0,0,0,1.86,0,0,1.86,0,0,0,0,0,0,0,0,0,0,4.222910531,0,0.21,0,0,0,0,0,0,4.24,4.24,4.24,4.24,,,,,,,,,,,no,no
197885,,Stumbles Creek,Unnamed,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,OBS Bridge,,,197885,,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OBS,BRIDGE,PASSABLE,unnamed,Stumbles Creek,"Presence of signal crayfish, likely transported from Lily Lake. Residents report seeing Coho up to the Woodward Ave. bridge in late Oct. Healthy flow and lots of cover and spawning substrate. Great Coho spawning creek.",2021-08-24,,,,,,,,10,650992,5558228,356276550,3045,100.190442.244975.285560,100.190442.244975.285560.032816,LNIC,Stumbles Creek,197884;197882;197880,3,1011304112;1011304287;203637;203639;203641;203642,6,,,,0,0,0,0,0,0,0,0.87,0,0,0.87,0,0,0,0,0,0,0,0,0,0,3.229910531,0,1.44,0,0,0,0,0,0,3.24,3.24,3.24,3.24,,,,,,,,,,,no,no
197886,,Stumbles Creek,Unnamed,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,OBS Bridge,,,197886,,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OBS,BRIDGE,PASSABLE,unnamed,Stumbles Creek,"Private crossing, OBS",2021-08-24,,,,,,,,10,650987,5558254,356276550,3074,100.190442.244975.285560,100.190442.244975.285560.032816,LNIC,Stumbles Creek,197884;197882;197880,3,1011304112;1011304287;203637;203639;203641;203642,6,,,,0,0,0,0,0,0,0,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0,3.200910531,0,1.41,0,0,0,0,0,0,3.21,3.21,3.21,3.21,,,,,,,,,,,no,no
197887,,Kwinshatin Creek,Kettle Valley Railway,Stream crossing - OBS,,,Excluded structure,Barrier assessment,Passable,,,,,,,,,,,,,,,,,,"Bridge washed out, debris still present but not blocking fish. High density Rainbow Trout juveniles where crossing used to be. Fish temporarily stranded due to low water. Large log jam dam 10 m upstream from crossing, not passable by adults.",,197887,11304111,PSCIS,TRAIL,ASSESSED,OBS,BRIDGE,PASSABLE,Kettle Valley Railway,Kwinshatin Creek,"Bridge washed out, debris still present but not blocking fish. High density Rainbow Trout juveniles where crossing used to be. Fish temporarily stranded due to low water. Large log jam dam 10 m upstream from crossing, not passable by adults.",2021-08-11,Nicola Kamloops and Similkameen Rail Trail,,,,,,,10,653044,5544715,356348664,66,100.190442.244975.337574.178289,100.190442.244975.337574.178289,LNIC,Kwinshatin Creek,,0,197039,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,2.618578144,0.01,0.44,0,0,0,0,0.01,0.01,2.62,2.62,2.62,2.62,,,,,,,,,,,no,no
197888,,Kwinshatin Creek,200th Street,Stream crossing - Ford,,,Excluded structure,Habitat confirmation,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,No suitable habitat for focal species,"No crossing structure present, no dip in the road to form a ford. Stream dry at time of assessment. ",http://a100.gov.bc.ca/pub/acat/public/advancedSearch.do?keywords=[PSCIS4220]&searchKeyType=searchAll&sortColumn=title,197888,11301312,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,PASSABLE,200th Street,Kwinshatin Creek,"No crossing structure present, no dip in the road to form a ford. Stream dry at time of assessment.",2021-08-11,,,,,,,,10,653618,5544146,356348664,918,100.190442.244975.337574.178289,100.190442.244975.337574.178289,LNIC,Kwinshatin Creek,197039,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766578144,0,1.77,0,0,0,0,0,0,1.77,1.77,1.77,1.77,,,,,,,,,,,no,no
197890,,Brook Creek,Kettle Valley Railway,None,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,Passable,Burned out bridge with debris in stream but not blocking passage.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198910,197890,11304224,PSCIS,TRAIL,ASSESSED,OBS,BRIDGE,PASSABLE,Kettle Valley Railway,Brook Creek,"Crossing has burned out in 2021 July Mtn fire, debris in stream. Not currently blocking fish passage. Reassess after spring freshet recommended. Resident confirmed he observed salmon (likely Coho) up to this bridge.",2021-10-05,Kettle Valley Rail Trail,,,,,,,10,650578,5521533,356362829,1482,100.190442.244975.337574.510981,100.190442.244975.337574.510981.065542,LNIC,Brook Creek,,0,,,,,,0,0.329281008,0,0.33,0,0,8.333784082,9.18,0,8.33,9.18,0,0,0,0,0,0,0,0,0,0,0.605309852,0,0.61,0,0,0,0,8.33,8.33,9.22,9.22,9.22,9.22,,,,,,,,,,,no,no
197891,,Brook Creek,Kettle Valley Railway,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,Passable,Burned out bridge has collapsed but is not causing any passage issues.,,197891,11304291,PSCIS,TRAIL,ASSESSED,OBS,BRIDGE,PASSABLE,Kettle Valley Railway,Brook Creek,"Crossing has burned out in 2021 July Mtn fire, debris in stream. Not currently blocking fish passage. Reassess after spring freshet recommended.",2021-10-05,Kettle Valley Rail Trail,,,,,,,10,652004,5521409,356362829,3024,100.190442.244975.337574.510981,100.190442.244975.337574.510981.144820,LNIC,Brook Creek,,0,,,,,,0,0,0,0,0,0,6.791784674,7.17,0,6.79,7.17,0,0,0,0,0,0,0,0,0,0,0.081948041,0,0.08,0,0,0,0,6.79,6.79,7.17,7.17,7.17,7.17,,,,,,,,,,,no,no
